time,open,high,low,close,tick_volume,spread,real_volume
2026-04-30 20:35:00,4617.62,4620.42,4615.52,4617.01,1069,42,0
2026-04-30 20:40:00,4617.01,4618.26,4614.75,4617.74,917,42,0
2026-04-30 20:45:00,4617.77,4619.79,4615.75,4616.1,886,42,0
2026-04-30 20:50:00,4616.11,4616.84,4615.15,4615.91,790,42,0
2026-04-30 20:55:00,4615.9,4617.54,4615.34,4616.7,825,42,0
2026-04-30 21:00:00,4616.91,4624.37,4616.64,4623.38,1226,46,0
2026-04-30 21:05:00,4623.41,4624.38,4621.81,4622.14,1060,42,0
2026-04-30 21:10:00,4622.19,4623.31,4620.32,4620.55,954,42,0
2026-04-30 21:15:00,4620.57,4625.1,4620.01,4623.85,888,43,0
2026-04-30 21:20:00,4623.8,4624.28,4621.26,4621.57,997,42,0
2026-04-30 21:25:00,4621.56,4623.26,4619.8,4620.64,904,44,0
2026-04-30 21:30:00,4621.0,4622.94,4619.43,4619.88,808,42,0
2026-04-30 21:35:00,4619.8,4621.55,4619.16,4620.78,807,42,0
2026-04-30 21:40:00,4620.69,4621.4,4619.04,4620.53,757,42,0
2026-04-30 21:45:00,4620.47,4622.79,4620.0,4621.6,720,42,0
2026-04-30 21:50:00,4621.52,4624.21,4620.85,4623.49,921,43,0
2026-04-30 21:55:00,4623.63,4624.89,4621.86,4622.37,869,42,0
2026-04-30 22:00:00,4622.36,4625.79,4622.06,4624.29,961,42,0
2026-04-30 22:05:00,4624.3,4627.17,4623.6,4625.46,964,42,0
2026-04-30 22:10:00,4625.52,4626.6,4623.73,4624.06,854,42,0
2026-04-30 22:15:00,4624.09,4625.22,4621.64,4621.65,785,42,0
2026-04-30 22:20:00,4621.63,4621.63,4617.4,4619.91,996,42,0
2026-04-30 22:25:00,4619.85,4619.86,4616.96,4617.56,1000,42,0
2026-04-30 22:30:00,4617.59,4618.62,4615.21,4617.92,854,42,0
2026-04-30 22:35:00,4617.9,4621.48,4616.62,4621.25,903,42,0
2026-04-30 22:40:00,4621.27,4622.88,4619.54,4622.47,822,42,0
2026-04-30 22:45:00,4622.4,4623.09,4620.47,4620.59,824,42,0
2026-04-30 22:50:00,4620.58,4620.81,4614.44,4617.08,1352,49,0
2026-04-30 22:55:00,4617.09,4617.93,4614.99,4616.91,1319,43,0
2026-04-30 23:00:00,4616.92,4620.29,4615.79,4616.6,1178,45,0
2026-04-30 23:05:00,4616.65,4618.09,4615.77,4616.44,813,45,0
2026-04-30 23:10:00,4616.49,4617.37,4615.94,4616.0,531,45,0
